Marka,Yil,Kilometre,Talep_Skoru,Fiyat
Hyundai,2003.0,240000.0,80,395000.0
Hyundai,2015.0,165000.0,80,794500.0
Hyundai,2012.0,213500.0,80,500000.0
Hyundai,1998.0,281635.0,80,205000.0
Hyundai,2016.0,238000.0,80,379999.0
Hyundai,2014.0,218000.0,80,615000.0
Hyundai,2004.0,217000.0,80,375000.0
Hyundai,2013.0,134000.0,80,640000.0
Hyundai,2004.0,211000.0,80,384000.0
Hyundai,2016.0,46400.0,80,855000.0
Hyundai,2012.0,227000.0,80,640000.0
Dacia,2004.0,305000.0,75,230000.0
Dacia,2014.0,219000.0,75,590000.0
Dacia,2011.0,155000.0,75,459000.0
Dacia,2004.0,121000.0,75,290000.0
Dacia,2004.0,270000.0,75,255000.0
Dacia,2015.0,161000.0,75,720000.0
Dacia,2011.0,305000.0,75,259000.0
Dacia,2012.0,250000.0,75,340000.0
Dacia,2023.0,38500.0,75,1099000.0
Dacia,2019.0,150000.0,75,680000.0
Dacia,2005.0,251200.0,75,280000.0
Dacia,2012.0,281000.0,75,480000.0
Dacia,2012.0,254000.0,75,351000.0
Dacia,2018.0,145000.0,75,805000.0
Dacia,2013.0,143000.0,75,520000.0
Dacia,2012.0,236500.0,75,475000.0
Dacia,2015.0,279000.0,75,465000.0
Dacia,2010.0,795000.0,75,285000.0
Dacia,2012.0,85000.0,75,580000.0
Dacia,2007.0,255000.0,75,340000.0
Dacia,2011.0,255000.0,75,472000.0
Dacia,2015.0,275000.0,75,445000.0
Dacia,2014.0,262000.0,75,480000.0
Dacia,2019.0,123642.0,75,585000.0
Dacia,2015.0,187000.0,75,425000.0
Dacia,2008.0,323000.0,75,280000.0
Dacia,2009.0,233500.0,75,410000.0
Dacia,2015.0,215000.0,75,300000.0
Dacia,2016.0,135000.0,75,605000.0
Dacia,2015.0,650000.0,75,365000.0
Dacia,2019.0,74000.0,75,715000.0
Dacia,2012.0,180000.0,75,500000.0
Dacia,2014.0,215000.0,75,620000.0
Dacia,2009.0,179000.0,75,390000.0
Dacia,2016.0,94000.0,75,670000.0
Dacia,2011.0,350000.0,75,360000.0
Dacia,2012.0,145000.0,75,640000.0
Dacia,2016.0,135000.0,75,600000.0
Dacia,2014.0,70000.0,75,590000.0
Dacia,2011.0,89000.0,75,495000.0
Dacia,2014.0,117000.0,75,528000.0
Dacia,2010.0,305000.0,75,340000.0
Dacia,2017.0,114000.0,75,760000.0
Dacia,2006.0,118000.0,75,368000.0
Dacia,2010.0,155000.0,75,447000.0
Dacia,2016.0,143000.0,75,709000.0
Dacia,2012.0,563000.0,75,265000.0
Dacia,2005.0,280000.0,75,210000.0
Dacia,2012.0,134000.0,75,478000.0
Dacia,2016.0,73000.0,75,785000.0
Hyundai,2024.0,6100.0,80,1415000.0
Hyundai,2009.0,200235.0,80,595000.0
Hyundai,2002.0,325000.0,80,260000.0
Hyundai,2001.0,282000.0,80,315000.0
Hyundai,2008.0,211000.0,80,585000.0
Hyundai,2013.0,221500.0,80,750000.0
Hyundai,2015.0,129000.0,80,695000.0
Hyundai,2011.0,175000.0,80,530000.0
Hyundai,1998.0,223000.0,80,148000.0
Hyundai,2012.0,219000.0,80,600000.0
Hyundai,2002.0,288000.0,80,370000.0
Hyundai,2010.0,215500.0,80,435000.0
Hyundai,2000.0,280000.0,80,274900.0
Hyundai,2009.0,246000.0,80,470000.0
Hyundai,2020.0,57890.0,80,1200000.0
Hyundai,2017.0,58000.0,80,1200000.0
Hyundai,2005.0,235690.0,80,325000.0
Hyundai,2005.0,342000.0,80,315000.0
Hyundai,2009.0,217000.0,80,560000.0
Hyundai,2014.0,152000.0,80,810000.0
Hyundai,2018.0,84800.0,80,677500.0
Hyundai,2010.0,76000.0,80,560000.0
Hyundai,2011.0,243000.0,80,705000.0
Hyundai,2014.0,257619.0,80,635000.0
Hyundai,2017.0,25000.0,80,835000.0
Hyundai,2005.0,69998.0,80,564900.0
Hyundai,2006.0,230000.0,80,340000.0
Hyundai,1994.0,350000.0,80,100000.0
Hyundai,2009.0,208500.0,80,315000.0
Hyundai,2006.0,185000.0,80,345000.0
Hyundai,2012.0,196500.0,80,635000.0
Hyundai,2014.0,240000.0,80,648500.0
Hyundai,2012.0,178000.0,80,494000.0
Hyundai,2023.0,25000.0,80,1165000.0
Hyundai,2011.0,211000.0,80,595000.0
Hyundai,2011.0,112000.0,80,510000.0
Hyundai,1994.0,271000.0,80,160000.0
Hyundai,2004.0,365000.0,80,345000.0
Hyundai,2005.0,240000.0,80,380000.0
Hyundai,2009.0,345000.0,80,320000.0
Hyundai,2007.0,367450.0,80,390000.0
Hyundai,2012.0,207000.0,80,490000.0
Hyundai,2012.0,133000.0,80,720000.0
Hyundai,2009.0,141000.0,80,460000.0
Hyundai,2005.0,276000.0,80,235000.0
Hyundai,2013.0,215000.0,80,575000.0
Hyundai,2009.0,199000.0,80,496900.0
Hyundai,2013.0,117500.0,80,575000.0
Hyundai,2010.0,230000.0,80,630000.0
Hyundai,2000.0,140000.0,80,310000.0
Hyundai,2014.0,118500.0,80,585000.0
Hyundai,2012.0,68000.0,80,869000.0
Hyundai,2012.0,157000.0,80,695000.0
Hyundai,2009.0,245000.0,80,310000.0
Hyundai,2005.0,232000.0,80,305000.0
Hyundai,2010.0,99000.0,80,650000.0
Hyundai,2017.0,82000.0,80,980000.0
Hyundai,1996.0,360000.0,80,255000.0
Hyundai,2008.0,307000.0,80,390000.0
Hyundai,2004.0,210000.0,80,410000.0
Hyundai,2009.0,203700.0,80,510000.0
Hyundai,1999.0,400000.0,80,265000.0
Hyundai,2009.0,143600.0,80,435000.0
Hyundai,2009.0,181000.0,80,645000.0
Hyundai,2005.0,330000.0,80,245000.0
Hyundai,2000.0,350000.0,80,239000.0
Hyundai,1995.0,242000.0,80,215000.0
Hyundai,2014.0,90600.0,80,575000.0
Hyundai,2014.0,190000.0,80,610000.0
Hyundai,2005.0,220000.0,80,360000.0
Hyundai,2012.0,170000.0,80,750000.0
Hyundai,2006.0,195000.0,80,423000.0
Hyundai,2014.0,84000.0,80,920000.0
Hyundai,2023.0,47000.0,80,1625000.0
Hyundai,2004.0,168000.0,80,419999.0
Hyundai,2022.0,135000.0,80,997800.0
Hyundai,2016.0,197000.0,80,658000.0
Hyundai,2015.0,261250.0,80,647750.0
Hyundai,2012.0,124700.0,80,485000.0
Hyundai,2021.0,68000.0,80,1130000.0
Hyundai,2015.0,226000.0,80,520000.0
Hyundai,1999.0,321000.0,80,285000.0
Hyundai,2022.0,131000.0,80,979000.0
Hyundai,2012.0,218000.0,80,560000.0
Hyundai,2021.0,24300.0,80,998750.0
Hyundai,2017.0,120000.0,80,835750.0
Hyundai,2014.0,205780.0,80,515900.0
Hyundai,2004.0,198000.0,80,410000.0
Hyundai,2022.0,91000.0,80,1009850.0
Hyundai,2006.0,215000.0,80,455000.0
Hyundai,2005.0,300000.0,80,320000.0
Hyundai,2006.0,350000.0,80,285000.0
Hyundai,1997.0,303000.0,80,135000.0
Hyundai,2005.0,236000.0,80,327000.0
Hyundai,2011.0,322000.0,80,435000.0
Hyundai,2020.0,149750.0,80,875000.0
Hyundai,2024.0,9148.0,80,1675000.0
Hyundai,2017.0,136000.0,80,1025000.0
Hyundai,2014.0,112000.0,80,540000.0
Dacia,2016.0,174000.0,75,520000.0
Dacia,2016.0,115000.0,75,695000.0
Dacia,2007.0,102000.0,75,425000.0
Dacia,2009.0,740000.0,75,230000.0
Dacia,2021.0,35000.0,75,880000.0
Dacia,2015.0,258339.0,75,600000.0
Dacia,2013.0,205000.0,75,605000.0
Dacia,2009.0,262000.0,75,430000.0
Dacia,2009.0,295000.0,75,354000.0
Dacia,2004.0,231000.0,75,180000.0
Dacia,2012.0,182000.0,75,525000.0
Dacia,2012.0,162000.0,75,520000.0
Dacia,2017.0,160000.0,75,720000.0
Dacia,2004.0,235000.0,75,230000.0
Dacia,2015.0,110000.0,75,670000.0
Dacia,2015.0,201000.0,75,570000.0
Dacia,2012.0,236000.0,75,505000.0
Dacia,2017.0,103000.0,75,825000.0
Dacia,2005.0,360000.0,75,240000.0
Dacia,2010.0,177500.0,75,425000.0
Dacia,2015.0,158500.0,75,690000.0
Dacia,2009.0,244000.0,75,310000.0
Dacia,2011.0,476000.0,75,200000.0
Dacia,2021.0,53000.0,75,735000.0
Dacia,2015.0,99400.0,75,760000.0
Dacia,2016.0,113000.0,75,630000.0
Dacia,2010.0,165000.0,75,458000.0
Dacia,2007.0,150000.0,75,325000.0
Dacia,2013.0,208000.0,75,410000.0
Dacia,2006.0,256000.0,75,360000.0
Dacia,2015.0,420000.0,75,445000.0
Dacia,2005.0,84000.0,75,325000.0
Dacia,2014.0,168000.0,75,665000.0
Dacia,2011.0,333000.0,75,350000.0
Dacia,2017.0,281000.0,75,685000.0
Dacia,2006.0,190000.0,75,350000.0
Dacia,2015.0,230000.0,75,550000.0
Dacia,2012.0,223000.0,75,508000.0
Dacia,2016.0,30000.0,75,620000.0
Dacia,2010.0,275000.0,75,450000.0
Dacia,2011.0,263000.0,75,400000.0
Dacia,2018.0,149000.0,75,740000.0
Dacia,2012.0,122000.0,75,510000.0
Dacia,2013.0,140000.0,75,490000.0
Dacia,2017.0,143000.0,75,690000.0
Dacia,2019.0,89900.0,75,675000.0
Dacia,2012.0,184000.0,75,425000.0
Dacia,2008.0,400000.0,75,297000.0
Dacia,2017.0,74100.0,75,880000.0
Dacia,2006.0,192379.0,75,315000.0
Dacia,2017.0,117500.0,75,780000.0
Dacia,2009.0,280000.0,75,340000.0
Dacia,2011.0,154000.0,75,529000.0
Dacia,2014.0,255000.0,75,460000.0
Dacia,2014.0,175000.0,75,650000.0
Dacia,2015.0,292000.0,75,529900.0
Dacia,2006.0,212000.0,75,320000.0
Dacia,2016.0,86500.0,75,750000.0
Dacia,2016.0,451000.0,75,420000.0
Dacia,2016.0,129000.0,75,695000.0
Dacia,2014.0,156000.0,75,675000.0
Dacia,2016.0,168300.0,75,670000.0
Dacia,2020.0,58500.0,75,800000.0
Dacia,2008.0,429000.0,75,275000.0
Dacia,2018.0,50500.0,75,945000.0
Dacia,2013.0,227000.0,75,470000.0
Dacia,2019.0,126000.0,75,750000.0
Dacia,2006.0,132000.0,75,345000.0
Dacia,2011.0,125000.0,75,500000.0
Dacia,2015.0,69000.0,75,750000.0
Dacia,2012.0,89000.0,75,680000.0
Dacia,2009.0,128630.0,75,455000.0
Dacia,2011.0,125000.0,75,495000.0
Dacia,2017.0,57300.0,75,900000.0
Dacia,2013.0,180000.0,75,645000.0
Dacia,2022.0,24500.0,75,1020000.0
Dacia,2017.0,83500.0,75,850000.0
Dacia,2004.0,159000.0,75,199000.0
Dacia,2016.0,206000.0,75,685000.0
Dacia,2013.0,205000.0,75,585000.0
Dacia,2016.0,217578.0,75,570000.0
Dacia,2011.0,102000.0,75,545000.0
Dacia,2010.0,216000.0,75,369000.0
Dacia,2013.0,152900.0,75,500000.0
Dacia,2020.0,101000.0,75,720000.0
Dacia,2018.0,355000.0,75,560000.0
Dacia,2016.0,113000.0,75,780000.0
Dacia,2017.0,235000.0,75,650000.0
Dacia,2017.0,93500.0,75,723000.0
Dacia,2014.0,270000.0,75,545000.0
Dacia,2021.0,55000.0,75,922000.0
Dacia,2012.0,613000.0,75,350000.0
Dacia,2015.0,155000.0,75,650000.0
Dacia,2023.0,18200.0,75,950000.0
Dacia,2012.0,214250.0,75,420000.0
Dacia,2006.0,169000.0,75,375000.0
Dacia,2019.0,6200.0,75,1110000.0
Dacia,2012.0,201000.0,75,480000.0
Dacia,2023.0,42350.0,75,1250000.0
Dacia,2015.0,115850.0,75,699000.0
Hyundai,2014.0,161000.0,80,585000.0
Hyundai,2014.0,91500.0,80,558000.0
Hyundai,1994.0,345000.0,80,190000.0
Hyundai,2016.0,148000.0,80,590000.0
Hyundai,2017.0,168000.0,80,750000.0
Hyundai,2014.0,153000.0,80,580000.0
Hyundai,2012.0,225000.0,80,615000.0
Hyundai,2015.0,119800.0,80,815000.0
Hyundai,2010.0,183000.0,80,520000.0
Hyundai,2000.0,237500.0,80,239500.0
Hyundai,2015.0,117000.0,80,780000.0
Hyundai,2011.0,265000.0,80,365000.0
Hyundai,2006.0,235000.0,80,330000.0
Hyundai,2022.0,33000.0,80,1095000.0
Hyundai,2022.0,70000.0,80,969000.0
Hyundai,2010.0,95500.0,80,575000.0
Hyundai,1999.0,315000.0,80,256500.0
Hyundai,2011.0,302000.0,80,459500.0
Hyundai,2005.0,233000.0,80,360000.0
Hyundai,2010.0,245000.0,80,320000.0
Hyundai,2019.0,29000.0,80,1085000.0
Hyundai,2008.0,285000.0,80,358750.0
Hyundai,2006.0,215500.0,80,390000.0
Hyundai,2008.0,415000.0,80,360000.0
Hyundai,2008.0,415000.0,80,360000.0
Hyundai,2019.0,112000.0,80,885000.0
Hyundai,2010.0,300000.0,80,250000.0
Hyundai,2003.0,277000.0,80,365750.0
Hyundai,2010.0,181000.0,80,550000.0
Hyundai,2022.0,58000.0,80,949000.0
Hyundai,2023.0,39000.0,80,1055000.0
Hyundai,2011.0,275000.0,80,365500.0
Hyundai,2017.0,106723.0,80,789750.0
Hyundai,2017.0,210000.0,80,745000.0
Hyundai,2013.0,200000.0,80,795000.0
Hyundai,2005.0,273000.0,80,380000.0
Hyundai,2023.0,6105.0,80,1285000.0
Hyundai,2010.0,283500.0,80,400000.0
Hyundai,2016.0,74000.0,80,995000.0
Hyundai,2012.0,177000.0,80,890000.0
Hyundai,2010.0,191000.0,80,435000.0
Hyundai,2017.0,159000.0,80,665000.0
Hyundai,2011.0,185000.0,80,1100000.0
Hyundai,2018.0,137000.0,80,870000.0
Hyundai,2007.0,248000.0,80,360000.0
Hyundai,2017.0,225000.0,80,845000.0
Hyundai,2004.0,228000.0,80,320000.0
Hyundai,2011.0,227000.0,80,699000.0
Hyundai,2013.0,136000.0,80,912000.0
Hyundai,2004.0,263500.0,80,350000.0
Hyundai,2016.0,212000.0,80,595000.0
Hyundai,2005.0,235000.0,80,285750.0
Hyundai,2011.0,190000.0,80,349500.0
Hyundai,2023.0,7750.0,80,1250000.0
Hyundai,2007.0,260000.0,80,435500.0
Hyundai,2014.0,145000.0,80,675000.0
Hyundai,2011.0,87000.0,80,635000.0
Hyundai,2019.0,96000.0,80,875000.0
Hyundai,2023.0,40010.0,80,1225000.0
Hyundai,2022.0,11000.0,80,1222000.0
Hyundai,2020.0,53000.0,80,1139000.0
Hyundai,2009.0,185000.0,80,495750.0
Hyundai,2016.0,243000.0,80,775000.0
Hyundai,2011.0,162000.0,80,425000.0
Hyundai,2010.0,265000.0,80,375000.0
Hyundai,2015.0,113000.0,80,729000.0
Hyundai,2011.0,330000.0,80,365000.0
Hyundai,2010.0,149000.0,80,499000.0
Hyundai,2023.0,16000.0,80,1215500.0
Hyundai,2003.0,160000.0,80,330000.0
Hyundai,1998.0,338000.0,80,210000.0
Hyundai,2015.0,130000.0,80,640000.0
Hyundai,2016.0,261000.0,80,589500.0
Hyundai,2009.0,181000.0,80,485000.0
Hyundai,2010.0,222000.0,80,400000.0
Hyundai,2015.0,339000.0,80,539000.0
Hyundai,2004.0,210000.0,80,295000.0
Hyundai,2004.0,270000.0,80,325000.0
Hyundai,2017.0,141000.0,80,799000.0
Hyundai,2016.0,130000.0,80,735000.0
Hyundai,2007.0,215000.0,80,420000.0
Hyundai,2013.0,109500.0,80,740000.0
Hyundai,2016.0,101500.0,80,745000.0
Hyundai,2008.0,229000.0,80,510000.0
Hyundai,2013.0,71000.0,80,615000.0
Hyundai,2021.0,105000.0,80,839000.0
Hyundai,2001.0,248000.0,80,300000.0
Hyundai,2004.0,341000.0,80,410000.0
Hyundai,2010.0,245000.0,80,399999.0
Hyundai,2014.0,235000.0,80,525000.0
Hyundai,1999.0,206000.0,80,240000.0
Hyundai,2015.0,53000.0,80,785000.0
Hyundai,1997.0,256000.0,80,290000.0
Hyundai,2015.0,201000.0,80,660000.0
Hyundai,1996.0,271000.0,80,249999.0
Hyundai,2015.0,71000.0,80,825900.0
Hyundai,2009.0,324000.0,80,265000.0
Hyundai,2021.0,71000.0,80,969000.0
Hyundai,2014.0,235000.0,80,465000.0
Dacia,2013.0,155000.0,75,420000.0
Dacia,2017.0,93000.0,75,715000.0
Dacia,2004.0,370000.0,75,150000.0
Dacia,2005.0,181000.0,75,285000.0
Dacia,2005.0,207000.0,75,340000.0
Dacia,2016.0,96000.0,75,740000.0
Dacia,2018.0,216000.0,75,760000.0
Dacia,2015.0,206000.0,75,570000.0
Dacia,2009.0,220000.0,75,360000.0
Dacia,2005.0,371900.0,75,230000.0
Dacia,2020.0,115000.0,75,749000.0
Dacia,2013.0,135300.0,75,710000.0
Dacia,2013.0,115500.0,75,570000.0
Dacia,2012.0,97000.0,75,489000.0
Dacia,2013.0,115000.0,75,565000.0
Dacia,2020.0,95000.0,75,775000.0
Dacia,2014.0,510000.0,75,455000.0
Dacia,2020.0,41241.0,75,820000.0
Dacia,2013.0,146000.0,75,490000.0
Dacia,2017.0,210000.0,75,665000.0
Dacia,2015.0,284000.0,75,535000.0
Dacia,2008.0,366000.0,75,250000.0
Dacia,2011.0,239000.0,75,445000.0
Dacia,2010.0,153000.0,75,405000.0
Dacia,2010.0,222000.0,75,355000.0
Dacia,2019.0,291000.0,75,630000.0
Dacia,2018.0,77000.0,75,870000.0
Dacia,2009.0,301000.0,75,365000.0
Dacia,2016.0,187000.0,75,455000.0
Dacia,2012.0,138000.0,75,482000.0
Dacia,2015.0,176700.0,75,670000.0
Dacia,2011.0,215000.0,75,400000.0
Dacia,2018.0,107600.0,75,755000.0
Dacia,2015.0,164000.0,75,368000.0
Dacia,2005.0,290000.0,75,235000.0
Dacia,2007.0,175557.0,75,360000.0
Dacia,2013.0,128000.0,75,480000.0
Dacia,2008.0,202000.0,75,305000.0
Dacia,2011.0,295000.0,75,315000.0
Dacia,2005.0,293400.0,75,190000.0
Dacia,2014.0,106000.0,75,700000.0
Dacia,2019.0,22349.0,75,680000.0
Dacia,2013.0,170000.0,75,614000.0
Dacia,2016.0,84000.0,75,715000.0
Dacia,2020.0,60000.0,75,780000.0
Dacia,2012.0,98900.0,75,499000.0
Dacia,2012.0,187000.0,75,474000.0
Dacia,2004.0,376000.0,75,149000.0
Dacia,2006.0,222000.0,75,330000.0
Dacia,2011.0,706000.0,75,220000.0
Dacia,2012.0,192000.0,75,500000.0
Dacia,2004.0,200000.0,75,185000.0
Dacia,2006.0,257000.0,75,250000.0
Dacia,2011.0,96000.0,75,475000.0
Dacia,2004.0,228000.0,75,203000.0
Dacia,2011.0,274000.0,75,285000.0
Dacia,2007.0,280000.0,75,265000.0
Dacia,2022.0,28250.0,75,750000.0
Dacia,2016.0,148000.0,75,599000.0
Dacia,2009.0,182000.0,75,400000.0
Dacia,2010.0,300000.0,75,300000.0
Dacia,2005.0,650000.0,75,189000.0
Dacia,2014.0,74000.0,75,724900.0
Dacia,2012.0,445000.0,75,285000.0
Dacia,2019.0,139000.0,75,715000.0
Dacia,2018.0,76000.0,75,880000.0
Dacia,2004.0,316500.0,75,155555.0
Dacia,2017.0,204000.0,75,670000.0
Dacia,2013.0,290000.0,75,555000.0
Dacia,2005.0,335000.0,75,225000.0
Dacia,2011.0,357000.0,75,299000.0
Dacia,2012.0,641000.0,75,333000.0
Dacia,2021.0,56000.0,75,780000.0
Dacia,2013.0,227000.0,75,510000.0
Dacia,2013.0,385000.0,75,505000.0
Dacia,2014.0,101000.0,75,700000.0
Dacia,2007.0,210000.0,75,330000.0
Dacia,2017.0,72000.0,75,838000.0
Dacia,2012.0,129000.0,75,495000.0
Dacia,2006.0,230500.0,75,245000.0
Dacia,2004.0,112000.0,75,210000.0
Dacia,2020.0,100000.0,75,750000.0
Dacia,2004.0,220000.0,75,255000.0
Dacia,2005.0,220000.0,75,250000.0
Dacia,2010.0,417000.0,75,300000.0
Dacia,2015.0,353000.0,75,390000.0
Dacia,2012.0,127000.0,75,620000.0
Dacia,2014.0,524000.0,75,560000.0
Dacia,2011.0,515000.0,75,380000.0
Dacia,2010.0,187100.0,75,439500.0
Dacia,2018.0,68000.0,75,915000.0
Dacia,2013.0,171000.0,75,540000.0
Dacia,2013.0,165000.0,75,520000.0
Dacia,2010.0,180000.0,75,445000.0
Dacia,2012.0,85000.0,75,435000.0
Dacia,2006.0,132500.0,75,310000.0
Dacia,2009.0,211308.0,75,397000.0
Dacia,2015.0,199900.0,75,629999.0
Dacia,2019.0,199000.0,75,420000.0
Dacia,2013.0,180000.0,75,800000.0
Hyundai,2005.0,358000.0,80,260000.0
Hyundai,2006.0,350000.0,80,310000.0
Hyundai,1999.0,208000.0,80,269000.0
Hyundai,2010.0,320000.0,80,245000.0
Hyundai,2015.0,126000.0,80,750000.0
Hyundai,2018.0,140000.0,80,810000.0
Hyundai,2016.0,82000.0,80,860000.0
Hyundai,2012.0,208500.0,80,750000.0
Hyundai,2014.0,218000.0,80,605000.0
Hyundai,2005.0,204400.0,80,410000.0
Hyundai,2013.0,168000.0,80,650000.0
Hyundai,2018.0,125000.0,80,900000.0
Hyundai,2020.0,64000.0,80,1139000.0
Hyundai,2016.0,86000.0,80,419000.0
Hyundai,2003.0,173000.0,80,300000.0
Hyundai,2015.0,200000.0,80,810000.0
Hyundai,2013.0,269000.0,80,659000.0
Hyundai,2000.0,332000.0,80,274900.0
Hyundai,2010.0,278000.0,80,435000.0
Hyundai,2013.0,93500.0,80,491000.0
Hyundai,2016.0,125000.0,80,768000.0
Hyundai,2010.0,270000.0,80,398000.0
Hyundai,2023.0,73000.0,80,1049000.0
Hyundai,2022.0,111000.0,80,849950.0
Hyundai,2005.0,250000.0,80,365000.0
Hyundai,2019.0,250000.0,80,905000.0
Hyundai,2012.0,175000.0,80,555000.0
Hyundai,2020.0,54776.0,80,1250000.0
Hyundai,2023.0,107036.0,80,960000.0
Hyundai,2013.0,148000.0,80,525000.0
Hyundai,2012.0,169000.0,80,712000.0
Hyundai,2012.0,219000.0,80,485000.0
Hyundai,2015.0,57000.0,80,960000.0
Hyundai,2014.0,106500.0,80,755499.0
Hyundai,2022.0,57000.0,80,1035000.0
Hyundai,2022.0,73500.0,80,998000.0
Hyundai,2013.0,168000.0,80,527000.0
Hyundai,2006.0,289000.0,80,240000.0
Hyundai,2023.0,31000.0,80,1080000.0
Hyundai,2016.0,181000.0,80,715000.0
Hyundai,2016.0,155000.0,80,895000.0
Hyundai,2014.0,117000.0,80,765000.0
Hyundai,2017.0,158000.0,80,720000.0
Hyundai,2011.0,220000.0,80,460000.0
Hyundai,2012.0,148000.0,80,659000.0
Hyundai,2012.0,260000.0,80,480000.0
Hyundai,2010.0,271000.0,80,339000.0
Hyundai,2001.0,195000.0,80,380000.0
Hyundai,2007.0,235000.0,80,410000.0
Hyundai,2021.0,55000.0,80,1069000.0
Hyundai,2008.0,348000.0,80,390000.0
Hyundai,2012.0,290000.0,80,299000.0
Hyundai,2005.0,209000.0,80,347500.0
Hyundai,2015.0,144000.0,80,810000.0
Hyundai,2009.0,240000.0,80,465000.0
Hyundai,2004.0,195000.0,80,455750.0
Hyundai,2009.0,297500.0,80,341000.0
Hyundai,2010.0,260000.0,80,435000.0
Hyundai,2011.0,225000.0,80,425000.0
Hyundai,2009.0,300000.0,80,455000.0
Hyundai,2010.0,126700.0,80,375000.0
Hyundai,2005.0,253000.0,80,335000.0
Hyundai,2005.0,285000.0,80,362500.0
Hyundai,2006.0,207000.0,80,260000.0
Hyundai,2000.0,338000.0,80,220000.0
Hyundai,2000.0,254000.0,80,380000.0
Hyundai,2014.0,211000.0,80,517000.0
Hyundai,2004.0,285000.0,80,307000.0
Hyundai,1995.0,386000.0,80,175000.0
Hyundai,2017.0,105000.0,80,864900.0
Hyundai,2013.0,206000.0,80,530000.0
Hyundai,2017.0,104000.0,80,995000.0
Hyundai,2009.0,258000.0,80,425000.0
Hyundai,2023.0,33000.0,80,1280000.0
Hyundai,2018.0,51000.0,80,1045000.0
Hyundai,2012.0,160000.0,80,625500.0
Hyundai,2014.0,197000.0,80,739000.0
Hyundai,2007.0,217000.0,80,345000.0
Hyundai,2011.0,171000.0,80,420000.0
Hyundai,2023.0,33000.0,80,1280000.0
Hyundai,2021.0,53000.0,80,1095000.0
Hyundai,2005.0,250000.0,80,290000.0
Hyundai,2017.0,75000.0,80,855000.0
Hyundai,2012.0,207000.0,80,720000.0
Hyundai,1997.0,281000.0,80,200000.0
Hyundai,2009.0,119000.0,80,509999.0
Hyundai,1996.0,280000.0,80,275000.0
Hyundai,2015.0,105000.0,80,799999.0
Hyundai,2017.0,265000.0,80,710000.0
Hyundai,2008.0,350000.0,80,315000.0
Hyundai,2017.0,81600.0,80,915000.0
Hyundai,2008.0,338000.0,80,280000.0
Hyundai,2007.0,215000.0,80,405000.0
Hyundai,2017.0,82464.0,80,738000.0
Hyundai,2010.0,216000.0,80,550000.0
Hyundai,2016.0,95107.0,80,808000.0
Hyundai,2017.0,138636.0,80,708000.0
Hyundai,2006.0,191000.0,80,407000.0
Hyundai,2012.0,137000.0,80,500000.0
Dacia,2012.0,172000.0,75,485000.0
Dacia,2012.0,198000.0,75,620000.0
Dacia,2013.0,178000.0,75,520000.0
Dacia,2004.0,240000.0,75,215000.0
Dacia,2007.0,239000.0,75,300000.0
Dacia,2009.0,225000.0,75,450000.0
Dacia,2021.0,22000.0,75,935000.0
Dacia,2019.0,214000.0,75,590000.0
Dacia,2017.0,135000.0,75,815000.0
Dacia,2017.0,81000.0,75,850000.0
Dacia,2005.0,127000.0,75,415000.0
Dacia,2010.0,338000.0,75,290000.0
Dacia,2012.0,574500.0,75,230000.0
Dacia,2018.0,117000.0,75,850000.0
Dacia,2013.0,148000.0,75,680000.0
Dacia,2006.0,176000.0,75,290000.0
Dacia,2014.0,540000.0,75,310000.0
Dacia,2011.0,999999.0,75,300000.0
Dacia,2012.0,179000.0,75,520000.0
Dacia,2014.0,310000.0,75,530000.0
Dacia,2005.0,162000.0,75,215000.0
Dacia,2004.0,203300.0,75,245000.0
Dacia,2006.0,155500.0,75,370000.0
Dacia,2009.0,206000.0,75,425000.0
Dacia,2005.0,267000.0,75,269000.0
Dacia,2009.0,150000.0,75,500000.0
Dacia,2014.0,142000.0,75,665000.0
Dacia,2005.0,201000.0,75,215000.0
Dacia,2008.0,371000.0,75,265000.0
Dacia,2017.0,236000.0,75,665000.0
Dacia,2012.0,180000.0,75,385000.0
Dacia,2020.0,139000.0,75,765000.0
Dacia,2014.0,176400.0,75,455000.0
Dacia,2004.0,191000.0,75,193000.0
Dacia,2012.0,303000.0,75,355000.0
Dacia,2015.0,230000.0,75,550000.0
Dacia,2012.0,332000.0,75,420000.0
Dacia,2011.0,235000.0,75,215000.0
Dacia,2023.0,6125.0,75,1250000.0
Dacia,2018.0,230000.0,75,675000.0
Dacia,2004.0,87000.0,75,275000.0
Dacia,2010.0,238000.0,75,370000.0
Dacia,2004.0,133500.0,75,299000.0
Dacia,2012.0,234000.0,75,355000.0
Dacia,2018.0,222000.0,75,584900.0
Dacia,2017.0,186000.0,75,730000.0
Dacia,2020.0,343000.0,75,570000.0
Dacia,2005.0,335000.0,75,245000.0
Dacia,2016.0,82296.0,75,579500.0
Dacia,2012.0,468000.0,75,235000.0
Dacia,2023.0,7000.0,75,1230000.0
Dacia,2008.0,800000.0,75,425000.0
Dacia,2018.0,168000.0,75,650000.0
Dacia,2014.0,99000.0,75,595000.0
Dacia,2022.0,25000.0,75,715000.0
Dacia,2018.0,230000.0,75,675000.0
Dacia,2012.0,153500.0,75,395000.0
Dacia,2019.0,74000.0,75,725000.0
Dacia,2015.0,330000.0,75,369000.0
Dacia,2016.0,498000.0,75,420000.0
Hyundai,2013.0,196000.0,80,599000.0
